Date,TotalVolume,region,lon,lat
11/19/2017,97273,Albany,42.6511674,-73.754968
11/19/2017,2506.38,Albany,42.6511674,-73.754968
11/19/2017,453755,Atlanta,33.7490987,-84.3901849
11/19/2017,10393.69,Atlanta,33.7490987,-84.3901849
11/19/2017,644740,Baltimore Washington,39.2908816,-76.610759
11/19/2017,28942.29,Baltimore Washington,39.2908816,-76.610759
11/19/2017,60602,Boise,43.61656,-116.200835
11/19/2017,1863.13,Boise,43.61656,-116.200835
11/19/2017,476236,Boston,42.3602534,-71.0582912
11/19/2017,26149.55,Boston,42.3602534,-71.0582912
11/19/2017,112445,Buffalo Rochester,43.1519085,-77.659047
11/19/2017,7519.34,Buffalo Rochester,43.1519085,-77.659047
11/19/2017,4782021,California,36.7014631,-118.7559974
11/19/2017,122170.14,California,36.7014631,-118.7559974
11/19/2017,179011,Charlotte,35.2270869,-80.8431268
11/19/2017,7918.52,Charlotte,35.2270869,-80.8431268
11/19/2017,555872,Chicago,41.8755616,-87.6244212
11/19/2017,27898.67,Chicago,41.8755616,-87.6244212
11/19/2017,247158,Cincinnati Dayton,39.1099604,-84.537681
11/19/2017,7514.34,Cincinnati Dayton,39.1099604,-84.537681
11/19/2017,169553,Columbus,39.9622601,-83.0007065
11/19/2017,7723.38,Columbus,39.9622601,-83.0007065
11/19/2017,958421,Dallas Fort Worth,32.58958,-96.9697268
11/19/2017,21044.41,Dallas Fort Worth,32.58958,-96.9697268
11/19/2017,701022,Denver,39.7391428,-104.984696
11/19/2017,17640.41,Denver,39.7391428,-104.984696
11/19/2017,353938,Detroit,42.3315509,-83.0466403
11/19/2017,16074.67,Detroit,42.3315509,-83.0466403
11/19/2017,139279,Grand Rapids,42.9632405,-85.6678639
11/19/2017,6745.48,Grand Rapids,42.9632405,-85.6678639
11/19/2017,216608,Harrisburg Scranton,41.4086874,-75.6621294
11/19/2017,14161.9,Harrisburg Scranton,41.4086874,-75.6621294
11/19/2017,264765,Hartford Springfield,42.1184111,-72.8573671
11/19/2017,11380.2,Hartford Springfield,42.1184111,-72.8573671
11/19/2017,1142126,Houston,29.7589382,-95.3676974
11/19/2017,24963.18,Houston,29.7589382,-95.3676974
11/19/2017,178437,Indianapolis,39.7683331,-86.1583502
11/19/2017,6294.98,Indianapolis,39.7683331,-86.1583502
11/19/2017,155729,Jacksonville,30.3321838,-81.655651
11/19/2017,3405.61,Jacksonville,30.3321838,-81.655651
11/19/2017,234265,Las Vegas,36.1662859,-115.149225
11/19/2017,7753.84,Las Vegas,36.1662859,-115.149225
11/19/2017,2391383,Los Angeles,34.0536834,-118.2427669
11/19/2017,61451.23,Los Angeles,34.0536834,-118.2427669
11/19/2017,79284,Louisville,38.2542376,-85.759407
11/19/2017,2317.4,Louisville,38.2542376,-85.759407
11/19/2017,642013,Miami Ft Lauderdale,26.0917308,-80.1359398
11/19/2017,5873.34,Miami Ft Lauderdale,26.0917308,-80.1359398
11/19/2017,188444,Nashville,36.1622296,-86.7743531
11/19/2017,5134.74,Nashville,36.1622296,-86.7743531
11/19/2017,207295,New Orleans,29.9499323,-90.0701156
11/19/2017,6681.63,New Orleans,29.9499323,-90.0701156
11/19/2017,1335298,New York,40.7308619,-73.9871558
11/19/2017,68466.86,New York,40.7308619,-73.9871558
11/19/2017,349206,Orlando,28.5421097,-81.3790388
11/19/2017,6044.64,Orlando,28.5421097,-81.3790388
11/19/2017,384115,Philadelphia,39.9524152,-75.1635755
11/19/2017,19663.06,Philadelphia,39.9524152,-75.1635755
11/19/2017,1427367,Phoenix Tucson,32.1706314,-110.8767957
11/19/2017,12057.89,Phoenix Tucson,32.1706314,-110.8767957
11/19/2017,89083,Pittsburgh,40.4416941,-79.9900861
11/19/2017,10579.74,Pittsburgh,40.4416941,-79.9900861
11/19/2017,350149,Portland,45.5202471,-122.6741949
11/19/2017,21054.36,Portland,45.5202471,-122.6741949
11/19/2017,247612,Raleigh Greensboro,36.080299,-79.758384
11/19/2017,9279.95,Raleigh Greensboro,36.080299,-79.758384
11/19/2017,187293,Richmond Norfolk,37.5675205,-77.4674126
11/19/2017,9572.38,Richmond Norfolk,37.5675205,-77.4674126
11/19/2017,112603,Roanoke,37.274532,-79.96020968
11/19/2017,6534.46,Roanoke,37.274532,-79.96020968
11/19/2017,331472,Sacramento,38.5815719,-121.4943996
11/19/2017,7725.77,Sacramento,38.5815719,-121.4943996
11/19/2017,409476,San Diego,32.7174209,-117.1627714
11/19/2017,12348.84,San Diego,32.7174209,-117.1627714
11/19/2017,657693,San Francisco,37.7647993,-122.4629897
11/19/2017,17621.85,San Francisco,37.7647993,-122.4629897
11/19/2017,347463,Seattle,47.6038321,-122.3300624
11/19/2017,27570.9,Seattle,47.6038321,-122.3300624
11/19/2017,295766,South Carolina,33.6874388,-80.4363743
11/19/2017,12562.5,South Carolina,33.6874388,-80.4363743
11/19/2017,64230,Spokane,47.6579425,-117.4212265
11/19/2017,2838.6,Spokane,47.6579425,-117.4212265
11/19/2017,152206,St Louis,38.6272733,-90.1978889
11/19/2017,5820.91,St Louis,38.6272733,-90.1978889
11/19/2017,61126,Syracuse,43.0481221,-76.1474244
11/19/2017,3574.89,Syracuse,43.0481221,-76.1474244
11/19/2017,406797,Tampa,27.9477595,-82.458444
11/19/2017,6739.72,Tampa,27.9477595,-82.458444
11/19/2017,654996,West Texas New Mexico,26.2711968,-98.3266103
11/19/2017,14228.82,West Texas New Mexico,26.2711968,-98.3266103
