Date,TotalVolume,region,lon,lat
1/10/2016,79121.77,Albany,42.6511674,-73.754968
1/10/2016,1676.05,Albany,42.6511674,-73.754968
1/10/2016,558348.8,Atlanta,33.7490987,-84.3901849
1/10/2016,5614.09,Atlanta,33.7490987,-84.3901849
1/10/2016,780979.13,Baltimore Washington,39.2908816,-76.610759
1/10/2016,20518.45,Baltimore Washington,39.2908816,-76.610759
1/10/2016,89880.9,Boise,43.61656,-116.200835
1/10/2016,2373.95,Boise,43.61656,-116.200835
1/10/2016,536674.53,Boston,42.3602534,-71.0582912
1/10/2016,7751.94,Boston,42.3602534,-71.0582912
1/10/2016,134522.52,Buffalo Rochester,43.1519085,-77.659047
1/10/2016,4397.57,Buffalo Rochester,43.1519085,-77.659047
1/10/2016,6303406.82,California,36.7014631,-118.7559974
1/10/2016,138580.98,California,36.7014631,-118.7559974
1/10/2016,196216.36,Charlotte,35.2270869,-80.8431268
1/10/2016,4815.55,Charlotte,35.2270869,-80.8431268
1/10/2016,844277.25,Chicago,41.8755616,-87.6244212
1/10/2016,35835.37,Chicago,41.8755616,-87.6244212
1/10/2016,218906.82,Cincinnati Dayton,39.1099604,-84.537681
1/10/2016,13480.88,Cincinnati Dayton,39.1099604,-84.537681
1/10/2016,163977.03,Columbus,39.9622601,-83.0007065
1/10/2016,5663.07,Columbus,39.9622601,-83.0007065
1/10/2016,1145736.97,Dallas Fort Worth,32.58958,-96.9697268
1/10/2016,11624.41,Dallas Fort Worth,32.58958,-96.9697268
1/10/2016,1094945.73,Denver,39.7391428,-104.984696
1/10/2016,63531.61,Denver,39.7391428,-104.984696
1/10/2016,325997.55,Detroit,42.3315509,-83.0466403
1/10/2016,13098.8,Detroit,42.3315509,-83.0466403
1/10/2016,160432.54,Grand Rapids,42.9632405,-85.6678639
1/10/2016,4134.61,Grand Rapids,42.9632405,-85.6678639
1/10/2016,231258.4,Harrisburg Scranton,41.4086874,-75.6621294
1/10/2016,7967.11,Harrisburg Scranton,41.4086874,-75.6621294
1/10/2016,284119.04,Hartford Springfield,42.1184111,-72.8573671
1/10/2016,3984.77,Hartford Springfield,42.1184111,-72.8573671
1/10/2016,1095287.56,Houston,29.7589382,-95.3676974
1/10/2016,10100.44,Houston,29.7589382,-95.3676974
1/10/2016,173238.2,Indianapolis,39.7683331,-86.1583502
1/10/2016,2816.92,Indianapolis,39.7683331,-86.1583502
1/10/2016,181584.67,Jacksonville,30.3321838,-81.655651
1/10/2016,2737.65,Jacksonville,30.3321838,-81.655651
1/10/2016,309217.44,Las Vegas,36.1662859,-115.149225
1/10/2016,8480.1,Las Vegas,36.1662859,-115.149225
1/10/2016,3172437.94,Los Angeles,34.0536834,-118.2427669
1/10/2016,80027.43,Los Angeles,34.0536834,-118.2427669
1/10/2016,99956.44,Louisville,38.2542376,-85.759407
1/10/2016,1460.66,Louisville,38.2542376,-85.759407
1/10/2016,702726.81,Miami Ft Lauderdale,26.0917308,-80.1359398
1/10/2016,4664.6,Miami Ft Lauderdale,26.0917308,-80.1359398
1/10/2016,212752.83,Nashville,36.1622296,-86.7743531
1/10/2016,4746.74,Nashville,36.1622296,-86.7743531
1/10/2016,264477.45,New Orleans,29.9499323,-90.0701156
1/10/2016,2774.1,New Orleans,29.9499323,-90.0701156
1/10/2016,1364272.64,New York,40.7308619,-73.9871558
1/10/2016,34629.36,New York,40.7308619,-73.9871558
1/10/2016,413413.58,Orlando,28.5421097,-81.3790388
1/10/2016,3858.1,Orlando,28.5421097,-81.3790388
1/10/2016,413224.5,Philadelphia,39.9524152,-75.1635755
1/10/2016,13336.18,Philadelphia,39.9524152,-75.1635755
1/10/2016,1276128.92,Phoenix Tucson,32.1706314,-110.8767957
1/10/2016,13145.55,Phoenix Tucson,32.1706314,-110.8767957
1/10/2016,110155.55,Pittsburgh,40.4416941,-79.9900861
1/10/2016,1314.78,Pittsburgh,40.4416941,-79.9900861
1/10/2016,731602.32,Portland,45.5202471,-122.6741949
1/10/2016,30581.35,Portland,45.5202471,-122.6741949
1/10/2016,257990.11,Raleigh Greensboro,36.080299,-79.758384
1/10/2016,6504.77,Raleigh Greensboro,36.080299,-79.758384
