Date,TotalVolume,region,lon,lat
5/29/2016,127812.25,Albany,42.6511674,-73.754968
5/29/2016,1117.44,Albany,42.6511674,-73.754968
5/29/2016,691344.07,Atlanta,33.7490987,-84.3901849
5/29/2016,8848.72,Atlanta,33.7490987,-84.3901849
5/29/2016,890196.73,Baltimore Washington,39.2908816,-76.610759
5/29/2016,23435.02,Baltimore Washington,39.2908816,-76.610759
5/29/2016,82549.14,Boise,43.61656,-116.200835
5/29/2016,2206.16,Boise,43.61656,-116.200835
5/29/2016,673496.13,Boston,42.3602534,-71.0582912
5/29/2016,12652.15,Boston,42.3602534,-71.0582912
5/29/2016,147423.25,Buffalo Rochester,43.1519085,-77.659047
5/29/2016,7055.5,Buffalo Rochester,43.1519085,-77.659047
5/29/2016,6700986.44,California,36.7014631,-118.7559974
5/29/2016,203163.62,California,36.7014631,-118.7559974
5/29/2016,235009.02,Charlotte,35.2270869,-80.8431268
5/29/2016,5676.93,Charlotte,35.2270869,-80.8431268
5/29/2016,958566.68,Chicago,41.8755616,-87.6244212
5/29/2016,65325.69,Chicago,41.8755616,-87.6244212
5/29/2016,268328.36,Cincinnati Dayton,39.1099604,-84.537681
5/29/2016,14695.59,Cincinnati Dayton,39.1099604,-84.537681
5/29/2016,201747.62,Columbus,39.9622601,-83.0007065
5/29/2016,7507.51,Columbus,39.9622601,-83.0007065
5/29/2016,1354696.91,Dallas Fort Worth,32.58958,-96.9697268
5/29/2016,27580.57,Dallas Fort Worth,32.58958,-96.9697268
5/29/2016,977871.04,Denver,39.7391428,-104.984696
5/29/2016,34072.77,Denver,39.7391428,-104.984696
5/29/2016,348557.33,Detroit,42.3315509,-83.0466403
5/29/2016,19412.28,Detroit,42.3315509,-83.0466403
5/29/2016,193459.52,Grand Rapids,42.9632405,-85.6678639
5/29/2016,1778.67,Grand Rapids,42.9632405,-85.6678639
5/29/2016,280015.07,Harrisburg Scranton,41.4086874,-75.6621294
5/29/2016,9117.05,Harrisburg Scranton,41.4086874,-75.6621294
5/29/2016,382443.83,Hartford Springfield,42.1184111,-72.8573671
5/29/2016,8731.75,Hartford Springfield,42.1184111,-72.8573671
5/29/2016,1128598.95,Houston,29.7589382,-95.3676974
5/29/2016,28717.52,Houston,29.7589382,-95.3676974
5/29/2016,210386.61,Indianapolis,39.7683331,-86.1583502
5/29/2016,4126.64,Indianapolis,39.7683331,-86.1583502
5/29/2016,242168.85,Jacksonville,30.3321838,-81.655651
5/29/2016,4110.96,Jacksonville,30.3321838,-81.655651
5/29/2016,391993.97,Las Vegas,36.1662859,-115.149225
5/29/2016,22983.35,Las Vegas,36.1662859,-115.149225
5/29/2016,3203935.53,Los Angeles,34.0536834,-118.2427669
5/29/2016,111714.45,Los Angeles,34.0536834,-118.2427669
5/29/2016,109060.73,Louisville,38.2542376,-85.759407
5/29/2016,1972.92,Louisville,38.2542376,-85.759407
5/29/2016,849097.69,Miami Ft Lauderdale,26.0917308,-80.1359398
5/29/2016,5931.42,Miami Ft Lauderdale,26.0917308,-80.1359398
5/29/2016,238624.36,Nashville,36.1622296,-86.7743531
5/29/2016,11609.26,Nashville,36.1622296,-86.7743531
5/29/2016,300077.74,New Orleans,29.9499323,-90.0701156
5/29/2016,1035,New Orleans,29.9499323,-90.0701156
5/29/2016,1827100.26,New York,40.7308619,-73.9871558
5/29/2016,34505.47,New York,40.7308619,-73.9871558
5/29/2016,481068.52,Orlando,28.5421097,-81.3790388
5/29/2016,7278.69,Orlando,28.5421097,-81.3790388
5/29/2016,484287.12,Philadelphia,39.9524152,-75.1635755
5/29/2016,10738.68,Philadelphia,39.9524152,-75.1635755
5/29/2016,1342825.39,Phoenix Tucson,32.1706314,-110.8767957
5/29/2016,19187.81,Phoenix Tucson,32.1706314,-110.8767957
5/29/2016,117486.96,Pittsburgh,40.4416941,-79.9900861
5/29/2016,7189.09,Pittsburgh,40.4416941,-79.9900861
5/29/2016,832869.55,Portland,45.5202471,-122.6741949
5/29/2016,34897.73,Portland,45.5202471,-122.6741949
5/29/2016,295356.64,Raleigh Greensboro,36.080299,-79.758384
5/29/2016,8580.11,Raleigh Greensboro,36.080299,-79.758384
5/29/2016,274103.16,Richmond Norfolk,37.5675205,-77.4674126
5/29/2016,11411.49,Richmond Norfolk,37.5675205,-77.4674126
5/29/2016,162618.02,Roanoke,37.274532,-79.96020968
5/29/2016,9933.8,Roanoke,37.274532,-79.96020968
5/29/2016,489338.25,Sacramento,38.5815719,-121.4943996
5/29/2016,9333.72,Sacramento,38.5815719,-121.4943996
5/29/2016,576543.05,San Diego,32.7174209,-117.1627714
5/29/2016,18843.84,San Diego,32.7174209,-117.1627714
5/29/2016,891069.03,San Francisco,37.7647993,-122.4629897
5/29/2016,28707.18,San Francisco,37.7647993,-122.4629897
5/29/2016,771235.53,Seattle,47.6038321,-122.3300624
5/29/2016,39722.85,Seattle,47.6038321,-122.3300624
5/29/2016,441398.16,South Carolina,33.6874388,-80.4363743
5/29/2016,9383.7,South Carolina,33.6874388,-80.4363743
5/29/2016,109604.3,Spokane,47.6579425,-117.4212265
5/29/2016,2979.01,Spokane,47.6579425,-117.4212265
5/29/2016,245482.03,St Louis,38.6272733,-90.1978889
5/29/2016,4151.27,St Louis,38.6272733,-90.1978889
5/29/2016,82173.8,Syracuse,43.0481221,-76.1474244
5/29/2016,2913.64,Syracuse,43.0481221,-76.1474244
5/29/2016,532427.02,Tampa,27.9477595,-82.458444
5/29/2016,6565.11,Tampa,27.9477595,-82.458444
5/29/2016,985833.89,West Texas New Mexico,26.2711968,-98.3266103
5/29/2016,47067.58,West Texas New Mexico,26.2711968,-98.3266103
