Date,TotalVolume,region,lon,lat
8/30/2015,105693.84,Albany,42.6511674,-73.754968
8/30/2015,1239.16,Albany,42.6511674,-73.754968
8/30/2015,382972.72,Atlanta,33.7490987,-84.3901849
8/30/2015,9298.19,Atlanta,33.7490987,-84.3901849
8/30/2015,734721.29,Baltimore Washington,39.2908816,-76.610759
8/30/2015,12626.2,Baltimore Washington,39.2908816,-76.610759
8/30/2015,60099.83,Boise,43.61656,-116.200835
8/30/2015,3103.71,Boise,43.61656,-116.200835
8/30/2015,526664.87,Boston,42.3602534,-71.0582912
8/30/2015,2633.6,Boston,42.3602534,-71.0582912
8/30/2015,83731.42,Buffalo Rochester,43.1519085,-77.659047
8/30/2015,1771.59,Buffalo Rochester,43.1519085,-77.659047
8/30/2015,5647385.15,California,36.7014631,-118.7559974
8/30/2015,90125.42,California,36.7014631,-118.7559974
8/30/2015,179026.88,Charlotte,35.2270869,-80.8431268
8/30/2015,4203.2,Charlotte,35.2270869,-80.8431268
8/30/2015,773773.53,Chicago,41.8755616,-87.6244212
8/30/2015,30663.55,Chicago,41.8755616,-87.6244212
8/30/2015,234132.09,Cincinnati Dayton,39.1099604,-84.537681
8/30/2015,14000.96,Cincinnati Dayton,39.1099604,-84.537681
8/30/2015,147230.76,Columbus,39.9622601,-83.0007065
8/30/2015,5070.79,Columbus,39.9622601,-83.0007065
8/30/2015,1101680.91,Dallas Fort Worth,32.58958,-96.9697268
8/30/2015,14317.26,Dallas Fort Worth,32.58958,-96.9697268
8/30/2015,721703.83,Denver,39.7391428,-104.984696
8/30/2015,25122.55,Denver,39.7391428,-104.984696
8/30/2015,422762.9,Detroit,42.3315509,-83.0466403
8/30/2015,11583.26,Detroit,42.3315509,-83.0466403
8/30/2015,226898.73,Grand Rapids,42.9632405,-85.6678639
8/30/2015,2584.14,Grand Rapids,42.9632405,-85.6678639
8/30/2015,219908.82,Harrisburg Scranton,41.4086874,-75.6621294
8/30/2015,2421.86,Harrisburg Scranton,41.4086874,-75.6621294
8/30/2015,292827.27,Hartford Springfield,42.1184111,-72.8573671
8/30/2015,2641.01,Hartford Springfield,42.1184111,-72.8573671
8/30/2015,926124.93,Houston,29.7589382,-95.3676974
8/30/2015,14045.27,Houston,29.7589382,-95.3676974
8/30/2015,147066.48,Indianapolis,39.7683331,-86.1583502
8/30/2015,2883.1,Indianapolis,39.7683331,-86.1583502
8/30/2015,116109,Jacksonville,30.3321838,-81.655651
8/30/2015,2451.63,Jacksonville,30.3321838,-81.655651
8/30/2015,284309.17,Las Vegas,36.1662859,-115.149225
8/30/2015,8160.56,Las Vegas,36.1662859,-115.149225
8/30/2015,3037663.98,Los Angeles,34.0536834,-118.2427669
8/30/2015,40655.43,Los Angeles,34.0536834,-118.2427669
8/30/2015,70164.74,Louisville,38.2542376,-85.759407
8/30/2015,2648.03,Louisville,38.2542376,-85.759407
8/30/2015,362232.28,Miami Ft Lauderdale,26.0917308,-80.1359398
8/30/2015,1358.02,Miami Ft Lauderdale,26.0917308,-80.1359398
8/30/2015,142153.55,Nashville,36.1622296,-86.7743531
8/30/2015,7100.18,Nashville,36.1622296,-86.7743531
8/30/2015,234307.92,New Orleans,29.9499323,-90.0701156
