Date,TotalVolume,region,lon,lat
10/30/2016,58375.1,Albany,42.6511674,-73.754968
10/30/2016,1326.8,Albany,42.6511674,-73.754968
10/30/2016,408314.87,Atlanta,33.7490987,-84.3901849
10/30/2016,7568.41,Atlanta,33.7490987,-84.3901849
10/30/2016,522546.62,Baltimore Washington,39.2908816,-76.610759
10/30/2016,17148.36,Baltimore Washington,39.2908816,-76.610759
10/30/2016,59788.57,Boise,43.61656,-116.200835
10/30/2016,872.07,Boise,43.61656,-116.200835
10/30/2016,376500.91,Boston,42.3602534,-71.0582912
10/30/2016,8408,Boston,42.3602534,-71.0582912
10/30/2016,71163.53,Buffalo Rochester,43.1519085,-77.659047
10/30/2016,563.06,Buffalo Rochester,43.1519085,-77.659047
10/30/2016,3139833.5,California,36.7014631,-118.7559974
10/30/2016,96095.1,California,36.7014631,-118.7559974
10/30/2016,142955.49,Charlotte,35.2270869,-80.8431268
10/30/2016,10446.48,Charlotte,35.2270869,-80.8431268
10/30/2016,375213.57,Chicago,41.8755616,-87.6244212
10/30/2016,32607.37,Chicago,41.8755616,-87.6244212
10/30/2016,241671.24,Cincinnati Dayton,39.1099604,-84.537681
10/30/2016,15523.6,Cincinnati Dayton,39.1099604,-84.537681
10/30/2016,138565.73,Columbus,39.9622601,-83.0007065
10/30/2016,5890.85,Columbus,39.9622601,-83.0007065
10/30/2016,801081.72,Dallas Fort Worth,32.58958,-96.9697268
10/30/2016,17098.36,Dallas Fort Worth,32.58958,-96.9697268
10/30/2016,576353.94,Denver,39.7391428,-104.984696
10/30/2016,23733.43,Denver,39.7391428,-104.984696
10/30/2016,193940.78,Detroit,42.3315509,-83.0466403
10/30/2016,13787.12,Detroit,42.3315509,-83.0466403
10/30/2016,107013.58,Grand Rapids,42.9632405,-85.6678639
10/30/2016,740.33,Grand Rapids,42.9632405,-85.6678639
10/30/2016,171652.4,Harrisburg Scranton,41.4086874,-75.6621294
10/30/2016,4036.39,Harrisburg Scranton,41.4086874,-75.6621294
10/30/2016,180113.35,Hartford Springfield,42.1184111,-72.8573671
10/30/2016,4272.13,Hartford Springfield,42.1184111,-72.8573671
10/30/2016,709890.11,Houston,29.7589382,-95.3676974
10/30/2016,28128.59,Houston,29.7589382,-95.3676974
10/30/2016,139574.84,Indianapolis,39.7683331,-86.1583502
10/30/2016,3125.55,Indianapolis,39.7683331,-86.1583502
10/30/2016,115122.47,Jacksonville,30.3321838,-81.655651
10/30/2016,4355.53,Jacksonville,30.3321838,-81.655651
10/30/2016,223089.05,Las Vegas,36.1662859,-115.149225
