Date,TotalVolume,region,lon,lat
3/1/2015,55595.74,Albany,42.6511674,-73.754968
3/1/2015,1663.35,Albany,42.6511674,-73.754968
3/1/2015,512532.44,Atlanta,33.7490987,-84.3901849
3/1/2015,16227.56,Atlanta,33.7490987,-84.3901849
3/1/2015,770115.24,Baltimore Washington,39.2908816,-76.610759
3/1/2015,15923.18,Baltimore Washington,39.2908816,-76.610759
3/1/2015,75046.37,Boise,43.61656,-116.200835
3/1/2015,1396.48,Boise,43.61656,-116.200835
3/1/2015,485736.1,Boston,42.3602534,-71.0582912
3/1/2015,3024.12,Boston,42.3602534,-71.0582912
3/1/2015,112363.86,Buffalo Rochester,43.1519085,-77.659047
3/1/2015,3520.47,Buffalo Rochester,43.1519085,-77.659047
3/1/2015,6700134.25,California,36.7014631,-118.7559974
3/1/2015,250298.58,California,36.7014631,-118.7559974
3/1/2015,176146.34,Charlotte,35.2270869,-80.8431268
3/1/2015,3545.33,Charlotte,35.2270869,-80.8431268
3/1/2015,863391.73,Chicago,41.8755616,-87.6244212
3/1/2015,11842.47,Chicago,41.8755616,-87.6244212
3/1/2015,226951.64,Cincinnati Dayton,39.1099604,-84.537681
3/1/2015,10963.48,Cincinnati Dayton,39.1099604,-84.537681
3/1/2015,136795.35,Columbus,39.9622601,-83.0007065
3/1/2015,4054.67,Columbus,39.9622601,-83.0007065
3/1/2015,1144032.03,Dallas Fort Worth,32.58958,-96.9697268
3/1/2015,17267.84,Dallas Fort Worth,32.58958,-96.9697268
3/1/2015,670820.5,Denver,39.7391428,-104.984696
3/1/2015,36086.54,Denver,39.7391428,-104.984696
3/1/2015,397899.56,Detroit,42.3315509,-83.0466403
3/1/2015,7174.35,Detroit,42.3315509,-83.0466403
3/1/2015,263987.21,Grand Rapids,42.9632405,-85.6678639
3/1/2015,849.44,Grand Rapids,42.9632405,-85.6678639
3/1/2015,230913.14,Harrisburg Scranton,41.4086874,-75.6621294
3/1/2015,3063.7,Harrisburg Scranton,41.4086874,-75.6621294
3/1/2015,314917.55,Hartford Springfield,42.1184111,-72.8573671
3/1/2015,3050.04,Hartford Springfield,42.1184111,-72.8573671
3/1/2015,991328.46,Houston,29.7589382,-95.3676974
3/1/2015,11760.53,Houston,29.7589382,-95.3676974
3/1/2015,169556.49,Indianapolis,39.7683331,-86.1583502
3/1/2015,1625.01,Indianapolis,39.7683331,-86.1583502
3/1/2015,167254.64,Jacksonville,30.3321838,-81.655651
3/1/2015,2076.28,Jacksonville,30.3321838,-81.655651
3/1/2015,293036.34,Las Vegas,36.1662859,-115.149225
3/1/2015,7867.61,Las Vegas,36.1662859,-115.149225
3/1/2015,3094278.93,Los Angeles,34.0536834,-118.2427669
3/1/2015,60244.59,Los Angeles,34.0536834,-118.2427669
3/1/2015,78626.99,Louisville,38.2542376,-85.759407
