Date,TotalVolume,region,lon,lat
1/22/2017,128679.24,Albany,42.6511674,-73.754968
1/22/2017,1897.07,Albany,42.6511674,-73.754968
1/22/2017,755472.09,Atlanta,33.7490987,-84.3901849
1/22/2017,7484.99,Atlanta,33.7490987,-84.3901849
1/22/2017,826941.93,Baltimore Washington,39.2908816,-76.610759
1/22/2017,18486.41,Baltimore Washington,39.2908816,-76.610759
1/22/2017,88317.73,Boise,43.61656,-116.200835
1/22/2017,3083.38,Boise,43.61656,-116.200835
1/22/2017,663735.14,Boston,42.3602534,-71.0582912
1/22/2017,15417.31,Boston,42.3602534,-71.0582912
1/22/2017,160924.52,Buffalo Rochester,43.1519085,-77.659047
1/22/2017,2590.39,Buffalo Rochester,43.1519085,-77.659047
1/22/2017,8153340.48,California,36.7014631,-118.7559974
1/22/2017,136422.97,California,36.7014631,-118.7559974
1/22/2017,247754.7,Charlotte,35.2270869,-80.8431268
1/22/2017,8443.85,Charlotte,35.2270869,-80.8431268
1/22/2017,845065.66,Chicago,41.8755616,-87.6244212
1/22/2017,47561.03,Chicago,41.8755616,-87.6244212
1/22/2017,380429.31,Cincinnati Dayton,39.1099604,-84.537681
1/22/2017,7209.5,Cincinnati Dayton,39.1099604,-84.537681
1/22/2017,197072.56,Columbus,39.9622601,-83.0007065
1/22/2017,11258.65,Columbus,39.9622601,-83.0007065
1/22/2017,1382964.89,Dallas Fort Worth,32.58958,-96.9697268
1/22/2017,29547.04,Dallas Fort Worth,32.58958,-96.9697268
1/22/2017,906838.4,Denver,39.7391428,-104.984696
1/22/2017,29282.55,Denver,39.7391428,-104.984696
1/22/2017,616589.93,Detroit,42.3315509,-83.0466403
1/22/2017,19452.17,Detroit,42.3315509,-83.0466403
1/22/2017,322366.88,Grand Rapids,42.9632405,-85.6678639
1/22/2017,2693.59,Grand Rapids,42.9632405,-85.6678639
1/22/2017,266851.77,Harrisburg Scranton,41.4086874,-75.6621294
1/22/2017,8360.08,Harrisburg Scranton,41.4086874,-75.6621294
1/22/2017,332672.05,Hartford Springfield,42.1184111,-72.8573671
1/22/2017,9583.77,Hartford Springfield,42.1184111,-72.8573671
1/22/2017,1119168.1,Houston,29.7589382,-95.3676974
1/22/2017,35076.15,Houston,29.7589382,-95.3676974
1/22/2017,204570.78,Indianapolis,39.7683331,-86.1583502
1/22/2017,7308.25,Indianapolis,39.7683331,-86.1583502
1/22/2017,246514.81,Jacksonville,30.3321838,-81.655651
1/22/2017,4964.5,Jacksonville,30.3321838,-81.655651
1/22/2017,382850.78,Las Vegas,36.1662859,-115.149225
1/22/2017,10312.75,Las Vegas,36.1662859,-115.149225
1/22/2017,4215552.57,Los Angeles,34.0536834,-118.2427669
1/22/2017,77418.61,Los Angeles,34.0536834,-118.2427669
1/22/2017,127597.75,Louisville,38.2542376,-85.759407
1/22/2017,2097.61,Louisville,38.2542376,-85.759407
1/22/2017,793514.22,Miami Ft Lauderdale,26.0917308,-80.1359398
1/22/2017,5887.98,Miami Ft Lauderdale,26.0917308,-80.1359398
1/22/2017,251189.52,Nashville,36.1622296,-86.7743531
1/22/2017,6627.34,Nashville,36.1622296,-86.7743531
1/22/2017,267331.27,New Orleans,29.9499323,-90.0701156
1/22/2017,4028.29,New Orleans,29.9499323,-90.0701156
1/22/2017,1721917.04,New York,40.7308619,-73.9871558
1/22/2017,49056.11,New York,40.7308619,-73.9871558
1/22/2017,481274,Orlando,28.5421097,-81.3790388
1/22/2017,6741.5,Orlando,28.5421097,-81.3790388
1/22/2017,489345.23,Philadelphia,39.9524152,-75.1635755
1/22/2017,10199.77,Philadelphia,39.9524152,-75.1635755
1/22/2017,1601222.68,Phoenix Tucson,32.1706314,-110.8767957
1/22/2017,10333.37,Phoenix Tucson,32.1706314,-110.8767957
1/22/2017,159303.6,Pittsburgh,40.4416941,-79.9900861
1/22/2017,8828.82,Pittsburgh,40.4416941,-79.9900861
1/22/2017,711564.14,Portland,45.5202471,-122.6741949
1/22/2017,37742.57,Portland,45.5202471,-122.6741949
1/22/2017,326997.65,Raleigh Greensboro,36.080299,-79.758384
1/22/2017,10830.75,Raleigh Greensboro,36.080299,-79.758384
1/22/2017,286641.35,Richmond Norfolk,37.5675205,-77.4674126
1/22/2017,8066.77,Richmond Norfolk,37.5675205,-77.4674126
1/22/2017,163498.85,Roanoke,37.274532,-79.96020968
1/22/2017,7525.89,Roanoke,37.274532,-79.96020968
1/22/2017,532733.04,Sacramento,38.5815719,-121.4943996
1/22/2017,6015.68,Sacramento,38.5815719,-121.4943996
1/22/2017,695873.15,San Diego,32.7174209,-117.1627714
1/22/2017,10842.77,San Diego,32.7174209,-117.1627714
1/22/2017,1089513.11,San Francisco,37.7647993,-122.4629897
1/22/2017,20441.93,San Francisco,37.7647993,-122.4629897
1/22/2017,865893.82,Seattle,47.6038321,-122.3300624
1/22/2017,39780.18,Seattle,47.6038321,-122.3300624
1/22/2017,451738.89,South Carolina,33.6874388,-80.4363743
1/22/2017,8519.07,South Carolina,33.6874388,-80.4363743
1/22/2017,113430.5,Spokane,47.6579425,-117.4212265
1/22/2017,3750.22,Spokane,47.6579425,-117.4212265
1/22/2017,155424.95,St Louis,38.6272733,-90.1978889
1/22/2017,6534.61,St Louis,38.6272733,-90.1978889
1/22/2017,79859.72,Syracuse,43.0481221,-76.1474244
1/22/2017,1880.89,Syracuse,43.0481221,-76.1474244
1/22/2017,547800.42,Tampa,27.9477595,-82.458444
1/22/2017,6939.71,Tampa,27.9477595,-82.458444
1/22/2017,1100953.14,West Texas New Mexico,26.2711968,-98.3266103
1/22/2017,16430.64,West Texas New Mexico,26.2711968,-98.3266103
