Date,TotalVolume,region,lon,lat
4/5/2015,47362.13,Albany,42.6511674,-73.754968
4/5/2015,1526.1,Albany,42.6511674,-73.754968
4/5/2015,383139.49,Atlanta,33.7490987,-84.3901849
4/5/2015,5558.81,Atlanta,33.7490987,-84.3901849
4/5/2015,688065.45,Baltimore Washington,39.2908816,-76.610759
4/5/2015,14551.96,Baltimore Washington,39.2908816,-76.610759
4/5/2015,76704.46,Boise,43.61656,-116.200835
4/5/2015,1701.31,Boise,43.61656,-116.200835
4/5/2015,449818.01,Boston,42.3602534,-71.0582912
4/5/2015,3202.71,Boston,42.3602534,-71.0582912
4/5/2015,124145.62,Buffalo Rochester,43.1519085,-77.659047
4/5/2015,2585.22,Buffalo Rochester,43.1519085,-77.659047
4/5/2015,5467155.55,California,36.7014631,-118.7559974
4/5/2015,120814.24,California,36.7014631,-118.7559974
4/5/2015,177919.28,Charlotte,35.2270869,-80.8431268
4/5/2015,3643.37,Charlotte,35.2270869,-80.8431268
4/5/2015,751812.42,Chicago,41.8755616,-87.6244212
4/5/2015,21064.17,Chicago,41.8755616,-87.6244212
4/5/2015,196168.6,Cincinnati Dayton,39.1099604,-84.537681
4/5/2015,16010.39,Cincinnati Dayton,39.1099604,-84.537681
4/5/2015,126109.82,Columbus,39.9622601,-83.0007065
4/5/2015,5289.64,Columbus,39.9622601,-83.0007065
4/5/2015,1324348.89,Dallas Fort Worth,32.58958,-96.9697268
4/5/2015,11720.06,Dallas Fort Worth,32.58958,-96.9697268
4/5/2015,645727.95,Denver,39.7391428,-104.984696
4/5/2015,34432.77,Denver,39.7391428,-104.984696
4/5/2015,295385.41,Detroit,42.3315509,-83.0466403
4/5/2015,8978.08,Detroit,42.3315509,-83.0466403
4/5/2015,157721.54,Grand Rapids,42.9632405,-85.6678639
4/5/2015,934.95,Grand Rapids,42.9632405,-85.6678639
4/5/2015,216376.66,Harrisburg Scranton,41.4086874,-75.6621294
4/5/2015,3315.89,Harrisburg Scranton,41.4086874,-75.6621294
4/5/2015,246967.21,Hartford Springfield,42.1184111,-72.8573671
4/5/2015,2789.49,Hartford Springfield,42.1184111,-72.8573671
4/5/2015,1249645.2,Houston,29.7589382,-95.3676974
4/5/2015,11676.65,Houston,29.7589382,-95.3676974
4/5/2015,151260.15,Indianapolis,39.7683331,-86.1583502
4/5/2015,2029.52,Indianapolis,39.7683331,-86.1583502
4/5/2015,146744.37,Jacksonville,30.3321838,-81.655651
4/5/2015,1885.9,Jacksonville,30.3321838,-81.655651
4/5/2015,360356.29,Las Vegas,36.1662859,-115.149225
4/5/2015,9356.12,Las Vegas,36.1662859,-115.149225
