Date,TotalVolume,region,lon,lat
4/17/2016,86433.63,Albany,42.6511674,-73.754968
4/17/2016,2058.73,Albany,42.6511674,-73.754968
4/17/2016,512348.02,Atlanta,33.7490987,-84.3901849
4/17/2016,8352.12,Atlanta,33.7490987,-84.3901849
4/17/2016,841839.93,Baltimore Washington,39.2908816,-76.610759
4/17/2016,22368.16,Baltimore Washington,39.2908816,-76.610759
4/17/2016,109590.28,Boise,43.61656,-116.200835
4/17/2016,1228.73,Boise,43.61656,-116.200835
4/17/2016,617179.71,Boston,42.3602534,-71.0582912
4/17/2016,12779.06,Boston,42.3602534,-71.0582912
4/17/2016,169355.39,Buffalo Rochester,43.1519085,-77.659047
4/17/2016,4295,Buffalo Rochester,43.1519085,-77.659047
4/17/2016,6397813.48,California,36.7014631,-118.7559974
4/17/2016,187358.5,California,36.7014631,-118.7559974
4/17/2016,212440.76,Charlotte,35.2270869,-80.8431268
4/17/2016,4460.01,Charlotte,35.2270869,-80.8431268
4/17/2016,913421.8,Chicago,41.8755616,-87.6244212
4/17/2016,25405.66,Chicago,41.8755616,-87.6244212
4/17/2016,228211.44,Cincinnati Dayton,39.1099604,-84.537681
4/17/2016,15920.25,Cincinnati Dayton,39.1099604,-84.537681
4/17/2016,172183.83,Columbus,39.9622601,-83.0007065
4/17/2016,9508.72,Columbus,39.9622601,-83.0007065
4/17/2016,1339725.73,Dallas Fort Worth,32.58958,-96.9697268
4/17/2016,25616.88,Dallas Fort Worth,32.58958,-96.9697268
4/17/2016,1011265.53,Denver,39.7391428,-104.984696
4/17/2016,53454.29,Denver,39.7391428,-104.984696
4/17/2016,447346.61,Detroit,42.3315509,-83.0466403
4/17/2016,18357.84,Detroit,42.3315509,-83.0466403
4/17/2016,332191.52,Grand Rapids,42.9632405,-85.6678639
4/17/2016,1620.45,Grand Rapids,42.9632405,-85.6678639
4/17/2016,257743.57,Harrisburg Scranton,41.4086874,-75.6621294
4/17/2016,8785.44,Harrisburg Scranton,41.4086874,-75.6621294
4/17/2016,284479.69,Hartford Springfield,42.1184111,-72.8573671
4/17/2016,8121.64,Hartford Springfield,42.1184111,-72.8573671
4/17/2016,1310677.68,Houston,29.7589382,-95.3676974
4/17/2016,16685.6,Houston,29.7589382,-95.3676974
4/17/2016,218237.53,Indianapolis,39.7683331,-86.1583502
4/17/2016,4133.9,Indianapolis,39.7683331,-86.1583502
4/17/2016,184827.45,Jacksonville,30.3321838,-81.655651
4/17/2016,3452.46,Jacksonville,30.3321838,-81.655651
4/17/2016,379464.47,Las Vegas,36.1662859,-115.149225
4/17/2016,20001.54,Las Vegas,36.1662859,-115.149225
4/17/2016,3185230.67,Los Angeles,34.0536834,-118.2427669
4/17/2016,106228.91,Los Angeles,34.0536834,-118.2427669
4/17/2016,95475.44,Louisville,38.2542376,-85.759407
4/17/2016,2863.95,Louisville,38.2542376,-85.759407
4/17/2016,558953.75,Miami Ft Lauderdale,26.0917308,-80.1359398
4/17/2016,2548.55,Miami Ft Lauderdale,26.0917308,-80.1359398
4/17/2016,178369.19,Nashville,36.1622296,-86.7743531
4/17/2016,28242.04,Nashville,36.1622296,-86.7743531
4/17/2016,323909.4,New Orleans,29.9499323,-90.0701156
4/17/2016,3885.61,New Orleans,29.9499323,-90.0701156
4/17/2016,1030786.84,New York,40.7308619,-73.9871558
4/17/2016,40280.96,New York,40.7308619,-73.9871558
4/17/2016,347880.73,Orlando,28.5421097,-81.3790388
4/17/2016,5604.81,Orlando,28.5421097,-81.3790388
4/17/2016,366448.78,Philadelphia,39.9524152,-75.1635755
4/17/2016,11963.98,Philadelphia,39.9524152,-75.1635755
4/17/2016,1166007.02,Phoenix Tucson,32.1706314,-110.8767957
4/17/2016,18395.17,Phoenix Tucson,32.1706314,-110.8767957
4/17/2016,107271.68,Pittsburgh,40.4416941,-79.9900861
4/17/2016,1614.86,Pittsburgh,40.4416941,-79.9900861
4/17/2016,917689.13,Portland,45.5202471,-122.6741949
4/17/2016,19825.05,Portland,45.5202471,-122.6741949
4/17/2016,284896.14,Raleigh Greensboro,36.080299,-79.758384
4/17/2016,6440.23,Raleigh Greensboro,36.080299,-79.758384
4/17/2016,251803.25,Richmond Norfolk,37.5675205,-77.4674126
4/17/2016,9118.19,Richmond Norfolk,37.5675205,-77.4674126
4/17/2016,150910,Roanoke,37.274532,-79.96020968
4/17/2016,8814.87,Roanoke,37.274532,-79.96020968
4/17/2016,448082.46,Sacramento,38.5815719,-121.4943996
4/17/2016,8477.64,Sacramento,38.5815719,-121.4943996
4/17/2016,621350.28,San Diego,32.7174209,-117.1627714
4/17/2016,16158.77,San Diego,32.7174209,-117.1627714
4/17/2016,786422.89,San Francisco,37.7647993,-122.4629897
