Date,TotalVolume,region,lon,lat
12/18/2016,68938.53,Albany,42.6511674,-73.754968
12/18/2016,1472.84,Albany,42.6511674,-73.754968
12/18/2016,463483.07,Atlanta,33.7490987,-84.3901849
12/18/2016,9420.9,Atlanta,33.7490987,-84.3901849
12/18/2016,691008.74,Baltimore Washington,39.2908816,-76.610759
12/18/2016,14030.99,Baltimore Washington,39.2908816,-76.610759
12/18/2016,64421.58,Boise,43.61656,-116.200835
12/18/2016,2610.64,Boise,43.61656,-116.200835
12/18/2016,579577.33,Boston,42.3602534,-71.0582912
12/18/2016,11811.4,Boston,42.3602534,-71.0582912
12/18/2016,85340.08,Buffalo Rochester,43.1519085,-77.659047
12/18/2016,1859.14,Buffalo Rochester,43.1519085,-77.659047
12/18/2016,4922621.54,California,36.7014631,-118.7559974
12/18/2016,122728.42,California,36.7014631,-118.7559974
12/18/2016,144634.01,Charlotte,35.2270869,-80.8431268
12/18/2016,7485.47,Charlotte,35.2270869,-80.8431268
12/18/2016,631117.18,Chicago,41.8755616,-87.6244212
12/18/2016,40115.97,Chicago,41.8755616,-87.6244212
12/18/2016,216881.3,Cincinnati Dayton,39.1099604,-84.537681
12/18/2016,17920.51,Cincinnati Dayton,39.1099604,-84.537681
12/18/2016,131322.27,Columbus,39.9622601,-83.0007065
12/18/2016,4249.07,Columbus,39.9622601,-83.0007065
12/18/2016,1148251,Dallas Fort Worth,32.58958,-96.9697268
12/18/2016,21071.85,Dallas Fort Worth,32.58958,-96.9697268
12/18/2016,705750.83,Denver,39.7391428,-104.984696
12/18/2016,14088.99,Denver,39.7391428,-104.984696
12/18/2016,298755.3,Detroit,42.3315509,-83.0466403
12/18/2016,8350.41,Detroit,42.3315509,-83.0466403
12/18/2016,161136.65,Grand Rapids,42.9632405,-85.6678639
12/18/2016,1181.37,Grand Rapids,42.9632405,-85.6678639
12/18/2016,210917.45,Harrisburg Scranton,41.4086874,-75.6621294
12/18/2016,6655.29,Harrisburg Scranton,41.4086874,-75.6621294
12/18/2016,304051.46,Hartford Springfield,42.1184111,-72.8573671
12/18/2016,8155.56,Hartford Springfield,42.1184111,-72.8573671
12/18/2016,1212933.22,Houston,29.7589382,-95.3676974
12/18/2016,23369.48,Houston,29.7589382,-95.3676974
12/18/2016,122035.89,Indianapolis,39.7683331,-86.1583502
12/18/2016,3202.84,Indianapolis,39.7683331,-86.1583502
12/18/2016,162502.3,Jacksonville,30.3321838,-81.655651
12/18/2016,2966.96,Jacksonville,30.3321838,-81.655651
12/18/2016,297506.24,Las Vegas,36.1662859,-115.149225
12/18/2016,7232.71,Las Vegas,36.1662859,-115.149225
12/18/2016,2377799.62,Los Angeles,34.0536834,-118.2427669
12/18/2016,75362.42,Los Angeles,34.0536834,-118.2427669
12/18/2016,67720.14,Louisville,38.2542376,-85.759407
12/18/2016,2237.49,Louisville,38.2542376,-85.759407
12/18/2016,662655.37,Miami Ft Lauderdale,26.0917308,-80.1359398
12/18/2016,4166.56,Miami Ft Lauderdale,26.0917308,-80.1359398
12/18/2016,158024.16,Nashville,36.1622296,-86.7743531
12/18/2016,4534.36,Nashville,36.1622296,-86.7743531
12/18/2016,183103.22,New Orleans,29.9499323,-90.0701156
12/18/2016,2560.46,New Orleans,29.9499323,-90.0701156
12/18/2016,1241381.71,New York,40.7308619,-73.9871558
12/18/2016,51329.63,New York,40.7308619,-73.9871558
12/18/2016,333093.29,Orlando,28.5421097,-81.3790388
12/18/2016,5670.99,Orlando,28.5421097,-81.3790388
12/18/2016,336267.19,Philadelphia,39.9524152,-75.1635755
12/18/2016,10810.89,Philadelphia,39.9524152,-75.1635755
12/18/2016,1236204.18,Phoenix Tucson,32.1706314,-110.8767957
12/18/2016,6977.44,Phoenix Tucson,32.1706314,-110.8767957
12/18/2016,123555.7,Pittsburgh,40.4416941,-79.9900861
12/18/2016,6429.27,Pittsburgh,40.4416941,-79.9900861
12/18/2016,522499.15,Portland,45.5202471,-122.6741949
12/18/2016,35326.04,Portland,45.5202471,-122.6741949
12/18/2016,197054.39,Raleigh Greensboro,36.080299,-79.758384
12/18/2016,6604.78,Raleigh Greensboro,36.080299,-79.758384
12/18/2016,174209.1,Richmond Norfolk,37.5675205,-77.4674126
12/18/2016,5227.98,Richmond Norfolk,37.5675205,-77.4674126
12/18/2016,93106.8,Roanoke,37.274532,-79.96020968
12/18/2016,4814.51,Roanoke,37.274532,-79.96020968
12/18/2016,384448.27,Sacramento,38.5815719,-121.4943996
12/18/2016,3768.98,Sacramento,38.5815719,-121.4943996
12/18/2016,437170.79,San Diego,32.7174209,-117.1627714
12/18/2016,12212.22,San Diego,32.7174209,-117.1627714
12/18/2016,643518.28,San Francisco,37.7647993,-122.4629897
12/18/2016,14537.83,San Francisco,37.7647993,-122.4629897
12/18/2016,459322.74,Seattle,47.6038321,-122.3300624
12/18/2016,46216.41,Seattle,47.6038321,-122.3300624
12/18/2016,269690.96,South Carolina,33.6874388,-80.4363743
12/18/2016,7408.4,South Carolina,33.6874388,-80.4363743
12/18/2016,78377.53,Spokane,47.6579425,-117.4212265
12/18/2016,3288.85,Spokane,47.6579425,-117.4212265
12/18/2016,137885.02,St Louis,38.6272733,-90.1978889
12/18/2016,5402.48,St Louis,38.6272733,-90.1978889
12/18/2016,42029.51,Syracuse,43.0481221,-76.1474244
12/18/2016,1106.24,Syracuse,43.0481221,-76.1474244
12/18/2016,412891.05,Tampa,27.9477595,-82.458444
12/18/2016,6281.56,Tampa,27.9477595,-82.458444
12/18/2016,790789.79,West Texas New Mexico,26.2711968,-98.3266103
12/18/2016,11406.5,West Texas New Mexico,26.2711968,-98.3266103
