Date,TotalVolume,region,lon,lat
10/22/2017,69704.09,Albany,42.6511674,-73.754968
10/22/2017,4337.67,Albany,42.6511674,-73.754968
10/22/2017,406008.95,Atlanta,33.7490987,-84.3901849
10/22/2017,14351.98,Atlanta,33.7490987,-84.3901849
10/22/2017,672066.53,Baltimore Washington,39.2908816,-76.610759
10/22/2017,47486.93,Baltimore Washington,39.2908816,-76.610759
10/22/2017,83842.86,Boise,43.61656,-116.200835
10/22/2017,1631.8,Boise,43.61656,-116.200835
10/22/2017,435243.72,Boston,42.3602534,-71.0582912
10/22/2017,34913.38,Boston,42.3602534,-71.0582912
10/22/2017,90910.72,Buffalo Rochester,43.1519085,-77.659047
10/22/2017,10115.95,Buffalo Rochester,43.1519085,-77.659047
10/22/2017,4420877.4,California,36.7014631,-118.7559974
10/22/2017,132184.44,California,36.7014631,-118.7559974
10/22/2017,168237.31,Charlotte,35.2270869,-80.8431268
10/22/2017,11569.34,Charlotte,35.2270869,-80.8431268
10/22/2017,519814.03,Chicago,41.8755616,-87.6244212
10/22/2017,33775.92,Chicago,41.8755616,-87.6244212
10/22/2017,181203.19,Cincinnati Dayton,39.1099604,-84.537681
10/22/2017,14482.57,Cincinnati Dayton,39.1099604,-84.537681
10/22/2017,111491.11,Columbus,39.9622601,-83.0007065
10/22/2017,12206.22,Columbus,39.9622601,-83.0007065
10/22/2017,1037930.19,Dallas Fort Worth,32.58958,-96.9697268
10/22/2017,19214.84,Dallas Fort Worth,32.58958,-96.9697268
10/22/2017,638993.72,Denver,39.7391428,-104.984696
10/22/2017,27024.28,Denver,39.7391428,-104.984696
10/22/2017,230384.71,Detroit,42.3315509,-83.0466403
10/22/2017,21512.97,Detroit,42.3315509,-83.0466403
10/22/2017,97132.42,Grand Rapids,42.9632405,-85.6678639
10/22/2017,9171.48,Grand Rapids,42.9632405,-85.6678639
10/22/2017,206115.08,Harrisburg Scranton,41.4086874,-75.6621294
10/22/2017,21532.06,Harrisburg Scranton,41.4086874,-75.6621294
10/22/2017,244786.18,Hartford Springfield,42.1184111,-72.8573671
10/22/2017,21441.78,Hartford Springfield,42.1184111,-72.8573671
10/22/2017,1008358.03,Houston,29.7589382,-95.3676974
10/22/2017,23190.15,Houston,29.7589382,-95.3676974
10/22/2017,125746.37,Indianapolis,39.7683331,-86.1583502
10/22/2017,9007.77,Indianapolis,39.7683331,-86.1583502
10/22/2017,152418.64,Jacksonville,30.3321838,-81.655651
10/22/2017,2596.43,Jacksonville,30.3321838,-81.655651
10/22/2017,204094.51,Las Vegas,36.1662859,-115.149225
