Date,TotalVolume,region,lon,lat
11/13/2016,63608.01,Albany,42.6511674,-73.754968
11/13/2016,2084.37,Albany,42.6511674,-73.754968
11/13/2016,408260.87,Atlanta,33.7490987,-84.3901849
11/13/2016,11118.24,Atlanta,33.7490987,-84.3901849
11/13/2016,559978.64,Baltimore Washington,39.2908816,-76.610759
11/13/2016,11635.47,Baltimore Washington,39.2908816,-76.610759
11/13/2016,67212.14,Boise,43.61656,-116.200835
11/13/2016,1821.9,Boise,43.61656,-116.200835
11/13/2016,397601.1,Boston,42.3602534,-71.0582912
11/13/2016,9660.96,Boston,42.3602534,-71.0582912
11/13/2016,87366.58,Buffalo Rochester,43.1519085,-77.659047
11/13/2016,1146.07,Buffalo Rochester,43.1519085,-77.659047
11/13/2016,3848128.2,California,36.7014631,-118.7559974
11/13/2016,122099.57,California,36.7014631,-118.7559974
11/13/2016,144089.12,Charlotte,35.2270869,-80.8431268
11/13/2016,8516.76,Charlotte,35.2270869,-80.8431268
11/13/2016,436710.91,Chicago,41.8755616,-87.6244212
11/13/2016,28482.64,Chicago,41.8755616,-87.6244212
11/13/2016,249072.9,Cincinnati Dayton,39.1099604,-84.537681
11/13/2016,9515.89,Cincinnati Dayton,39.1099604,-84.537681
11/13/2016,116814.65,Columbus,39.9622601,-83.0007065
11/13/2016,10485.95,Columbus,39.9622601,-83.0007065
11/13/2016,894000.36,Dallas Fort Worth,32.58958,-96.9697268
11/13/2016,25020.67,Dallas Fort Worth,32.58958,-96.9697268
11/13/2016,661296.8,Denver,39.7391428,-104.984696
11/13/2016,24113.8,Denver,39.7391428,-104.984696
11/13/2016,236523.09,Detroit,42.3315509,-83.0466403
11/13/2016,22242.88,Detroit,42.3315509,-83.0466403
11/13/2016,118566.57,Grand Rapids,42.9632405,-85.6678639
11/13/2016,1284.68,Grand Rapids,42.9632405,-85.6678639
11/13/2016,197920.72,Harrisburg Scranton,41.4086874,-75.6621294
11/13/2016,3601.66,Harrisburg Scranton,41.4086874,-75.6621294
11/13/2016,184928.64,Hartford Springfield,42.1184111,-72.8573671
11/13/2016,5260.62,Hartford Springfield,42.1184111,-72.8573671
11/13/2016,828866.8,Houston,29.7589382,-95.3676974
11/13/2016,38684.7,Houston,29.7589382,-95.3676974
11/13/2016,127579.36,Indianapolis,39.7683331,-86.1583502
11/13/2016,3392.09,Indianapolis,39.7683331,-86.1583502
11/13/2016,140702.87,Jacksonville,30.3321838,-81.655651
11/13/2016,4890.43,Jacksonville,30.3321838,-81.655651
11/13/2016,259546.55,Las Vegas,36.1662859,-115.149225
11/13/2016,11117.12,Las Vegas,36.1662859,-115.149225
11/13/2016,1913492.61,Los Angeles,34.0536834,-118.2427669
11/13/2016,66733.93,Los Angeles,34.0536834,-118.2427669
11/13/2016,64958.65,Louisville,38.2542376,-85.759407
11/13/2016,4559.57,Louisville,38.2542376,-85.759407
11/13/2016,478305.06,Miami Ft Lauderdale,26.0917308,-80.1359398
11/13/2016,3847.1,Miami Ft Lauderdale,26.0917308,-80.1359398
11/13/2016,141387.19,Nashville,36.1622296,-86.7743531
11/13/2016,11863.79,Nashville,36.1622296,-86.7743531
11/13/2016,225721.51,New Orleans,29.9499323,-90.0701156
11/13/2016,5038.15,New Orleans,29.9499323,-90.0701156
11/13/2016,830018.48,New York,40.7308619,-73.9871558
11/13/2016,28406,New York,40.7308619,-73.9871558
11/13/2016,250639.48,Orlando,28.5421097,-81.3790388
11/13/2016,6791.4,Orlando,28.5421097,-81.3790388
11/13/2016,293852.55,Philadelphia,39.9524152,-75.1635755
11/13/2016,6285.53,Philadelphia,39.9524152,-75.1635755
11/13/2016,911367.38,Phoenix Tucson,32.1706314,-110.8767957
