Date,TotalVolume,region,lon,lat
3/5/2017,107354.25,Albany,42.6511674,-73.754968
3/5/2017,2228.14,Albany,42.6511674,-73.754968
3/5/2017,511362.62,Atlanta,33.7490987,-84.3901849
3/5/2017,32292.39,Atlanta,33.7490987,-84.3901849
3/5/2017,880326.29,Baltimore Washington,39.2908816,-76.610759
3/5/2017,18082.67,Baltimore Washington,39.2908816,-76.610759
3/5/2017,93814.08,Boise,43.61656,-116.200835
3/5/2017,4667.26,Boise,43.61656,-116.200835
3/5/2017,620307.93,Boston,42.3602534,-71.0582912
3/5/2017,19270.33,Boston,42.3602534,-71.0582912
3/5/2017,140468.86,Buffalo Rochester,43.1519085,-77.659047
3/5/2017,3184.47,Buffalo Rochester,43.1519085,-77.659047
3/5/2017,5634150.07,California,36.7014631,-118.7559974
3/5/2017,220712.33,California,36.7014631,-118.7559974
3/5/2017,202553.07,Charlotte,35.2270869,-80.8431268
3/5/2017,6959.35,Charlotte,35.2270869,-80.8431268
3/5/2017,680803.2,Chicago,41.8755616,-87.6244212
3/5/2017,47884.05,Chicago,41.8755616,-87.6244212
3/5/2017,272988.49,Cincinnati Dayton,39.1099604,-84.537681
3/5/2017,64057.04,Cincinnati Dayton,39.1099604,-84.537681
3/5/2017,166169.72,Columbus,39.9622601,-83.0007065
3/5/2017,32113.68,Columbus,39.9622601,-83.0007065
3/5/2017,1105083.35,Dallas Fort Worth,32.58958,-96.9697268
3/5/2017,26417.4,Dallas Fort Worth,32.58958,-96.9697268
3/5/2017,639567.49,Denver,39.7391428,-104.984696
3/5/2017,62976.43,Denver,39.7391428,-104.984696
3/5/2017,383170.95,Detroit,42.3315509,-83.0466403
3/5/2017,50890.73,Detroit,42.3315509,-83.0466403
3/5/2017,128203.51,Grand Rapids,42.9632405,-85.6678639
3/5/2017,13181.24,Grand Rapids,42.9632405,-85.6678639
3/5/2017,273485.3,Harrisburg Scranton,41.4086874,-75.6621294
3/5/2017,9363.96,Harrisburg Scranton,41.4086874,-75.6621294
3/5/2017,373924.25,Hartford Springfield,42.1184111,-72.8573671
3/5/2017,13783.11,Hartford Springfield,42.1184111,-72.8573671
3/5/2017,1110895.97,Houston,29.7589382,-95.3676974
3/5/2017,38739.84,Houston,29.7589382,-95.3676974
3/5/2017,150301.8,Indianapolis,39.7683331,-86.1583502
3/5/2017,4647.85,Indianapolis,39.7683331,-86.1583502
3/5/2017,134582.21,Jacksonville,30.3321838,-81.655651
3/5/2017,2930.17,Jacksonville,30.3321838,-81.655651
3/5/2017,345889.75,Las Vegas,36.1662859,-115.149225
3/5/2017,20701.89,Las Vegas,36.1662859,-115.149225
3/5/2017,2768930.88,Los Angeles,34.0536834,-118.2427669
3/5/2017,146065.71,Los Angeles,34.0536834,-118.2427669
3/5/2017,101061.01,Louisville,38.2542376,-85.759407
3/5/2017,9801.7,Louisville,38.2542376,-85.759407
3/5/2017,464210.89,Miami Ft Lauderdale,26.0917308,-80.1359398
3/5/2017,3583.84,Miami Ft Lauderdale,26.0917308,-80.1359398
3/5/2017,379324.44,Nashville,36.1622296,-86.7743531
3/5/2017,17135.45,Nashville,36.1622296,-86.7743531
3/5/2017,254912.18,New Orleans,29.9499323,-90.0701156
3/5/2017,4348.91,New Orleans,29.9499323,-90.0701156
3/5/2017,1465568.77,New York,40.7308619,-73.9871558
3/5/2017,121542.09,New York,40.7308619,-73.9871558
3/5/2017,270877.61,Orlando,28.5421097,-81.3790388
3/5/2017,4320.91,Orlando,28.5421097,-81.3790388
