Date,TotalVolume,region,lon,lat
7/26/2015,106757.1,Albany,42.6511674,-73.754968
7/26/2015,1449.04,Albany,42.6511674,-73.754968
7/26/2015,437377.75,Atlanta,33.7490987,-84.3901849
7/26/2015,7888.45,Atlanta,33.7490987,-84.3901849
7/26/2015,772926.12,Baltimore Washington,39.2908816,-76.610759
7/26/2015,8502.95,Baltimore Washington,39.2908816,-76.610759
7/26/2015,67826.07,Boise,43.61656,-116.200835
7/26/2015,1555.89,Boise,43.61656,-116.200835
7/26/2015,500233.69,Boston,42.3602534,-71.0582912
7/26/2015,3367.46,Boston,42.3602534,-71.0582912
7/26/2015,91825.07,Buffalo Rochester,43.1519085,-77.659047
7/26/2015,3413.88,Buffalo Rochester,43.1519085,-77.659047
7/26/2015,5557616.27,California,36.7014631,-118.7559974
7/26/2015,98449.84,California,36.7014631,-118.7559974
7/26/2015,173896.82,Charlotte,35.2270869,-80.8431268
7/26/2015,3206.72,Charlotte,35.2270869,-80.8431268
7/26/2015,791332.34,Chicago,41.8755616,-87.6244212
7/26/2015,26098.32,Chicago,41.8755616,-87.6244212
7/26/2015,216611.18,Cincinnati Dayton,39.1099604,-84.537681
7/26/2015,15050.08,Cincinnati Dayton,39.1099604,-84.537681
7/26/2015,159846.2,Columbus,39.9622601,-83.0007065
7/26/2015,4288.7,Columbus,39.9622601,-83.0007065
7/26/2015,1191310.92,Dallas Fort Worth,32.58958,-96.9697268
7/26/2015,12801.03,Dallas Fort Worth,32.58958,-96.9697268
7/26/2015,703672.69,Denver,39.7391428,-104.984696
7/26/2015,28284.23,Denver,39.7391428,-104.984696
7/26/2015,326233.8,Detroit,42.3315509,-83.0466403
7/26/2015,12186.97,Detroit,42.3315509,-83.0466403
7/26/2015,153868.79,Grand Rapids,42.9632405,-85.6678639
7/26/2015,1070.6,Grand Rapids,42.9632405,-85.6678639
7/26/2015,225227.57,Harrisburg Scranton,41.4086874,-75.6621294
7/26/2015,1397.24,Harrisburg Scranton,41.4086874,-75.6621294
7/26/2015,266049.58,Hartford Springfield,42.1184111,-72.8573671
7/26/2015,2606.3,Hartford Springfield,42.1184111,-72.8573671
7/26/2015,1086740.19,Houston,29.7589382,-95.3676974
7/26/2015,13059.01,Houston,29.7589382,-95.3676974
7/26/2015,144476.44,Indianapolis,39.7683331,-86.1583502
7/26/2015,2998.88,Indianapolis,39.7683331,-86.1583502
7/26/2015,112997.27,Jacksonville,30.3321838,-81.655651
7/26/2015,2841.57,Jacksonville,30.3321838,-81.655651
7/26/2015,272267.5,Las Vegas,36.1662859,-115.149225
7/26/2015,6775.02,Las Vegas,36.1662859,-115.149225
7/26/2015,2893887.74,Los Angeles,34.0536834,-118.2427669
7/26/2015,43803.78,Los Angeles,34.0536834,-118.2427669
7/26/2015,99545.41,Louisville,38.2542376,-85.759407
7/26/2015,2995.57,Louisville,38.2542376,-85.759407
7/26/2015,379954.31,Miami Ft Lauderdale,26.0917308,-80.1359398
7/26/2015,571.4,Miami Ft Lauderdale,26.0917308,-80.1359398
7/26/2015,149262.89,Nashville,36.1622296,-86.7743531
7/26/2015,9173.77,Nashville,36.1622296,-86.7743531
7/26/2015,258960.17,New Orleans,29.9499323,-90.0701156
7/26/2015,1341.9,New Orleans,29.9499323,-90.0701156
7/26/2015,1211731.19,New York,40.7308619,-73.9871558
7/26/2015,12784.61,New York,40.7308619,-73.9871558
7/26/2015,239841.95,Orlando,28.5421097,-81.3790388
7/26/2015,6023.21,Orlando,28.5421097,-81.3790388
7/26/2015,373032.23,Philadelphia,39.9524152,-75.1635755
7/26/2015,3072.46,Philadelphia,39.9524152,-75.1635755
7/26/2015,903242.22,Phoenix Tucson,32.1706314,-110.8767957
7/26/2015,7178.36,Phoenix Tucson,32.1706314,-110.8767957
7/26/2015,68936.46,Pittsburgh,40.4416941,-79.9900861
7/26/2015,1190.83,Pittsburgh,40.4416941,-79.9900861
7/26/2015,433999.24,Portland,45.5202471,-122.6741949
7/26/2015,23093.97,Portland,45.5202471,-122.6741949
7/26/2015,232204.85,Raleigh Greensboro,36.080299,-79.758384
7/26/2015,6381.57,Raleigh Greensboro,36.080299,-79.758384
7/26/2015,222882.86,Richmond Norfolk,37.5675205,-77.4674126
7/26/2015,6734.91,Richmond Norfolk,37.5675205,-77.4674126
7/26/2015,118455.23,Roanoke,37.274532,-79.96020968
7/26/2015,7695.34,Roanoke,37.274532,-79.96020968
7/26/2015,395471.89,Sacramento,38.5815719,-121.4943996
7/26/2015,8182.86,Sacramento,38.5815719,-121.4943996
7/26/2015,495344.27,San Diego,32.7174209,-117.1627714
7/26/2015,10276.01,San Diego,32.7174209,-117.1627714
7/26/2015,628331.04,San Francisco,37.7647993,-122.4629897
7/26/2015,15953.01,San Francisco,37.7647993,-122.4629897
7/26/2015,436208.03,Seattle,47.6038321,-122.3300624
7/26/2015,27737.07,Seattle,47.6038321,-122.3300624
7/26/2015,327629.87,South Carolina,33.6874388,-80.4363743
7/26/2015,3851.22,South Carolina,33.6874388,-80.4363743
7/26/2015,71150.24,Spokane,47.6579425,-117.4212265
7/26/2015,2588.12,Spokane,47.6579425,-117.4212265
7/26/2015,216993.01,St Louis,38.6272733,-90.1978889
7/26/2015,3005.89,St Louis,38.6272733,-90.1978889
7/26/2015,59947.27,Syracuse,43.0481221,-76.1474244
7/26/2015,1069.67,Syracuse,43.0481221,-76.1474244
7/26/2015,265367.52,Tampa,27.9477595,-82.458444
7/26/2015,697.76,Tampa,27.9477595,-82.458444
7/26/2015,777883.03,West Texas New Mexico,26.2711968,-98.3266103
7/26/2015,7977.11,West Texas New Mexico,26.2711968,-98.3266103
