Date,TotalVolume,region,lon,lat
1/17/2016,119972.41,Albany,42.6511674,-73.754968
1/17/2016,1496.73,Albany,42.6511674,-73.754968
1/17/2016,445089.93,Atlanta,33.7490987,-84.3901849
1/17/2016,5227.45,Atlanta,33.7490987,-84.3901849
1/17/2016,836225.86,Baltimore Washington,39.2908816,-76.610759
1/17/2016,14367.76,Baltimore Washington,39.2908816,-76.610759
1/17/2016,92385.23,Boise,43.61656,-116.200835
1/17/2016,1728.46,Boise,43.61656,-116.200835
1/17/2016,665217.66,Boston,42.3602534,-71.0582912
1/17/2016,9327.19,Boston,42.3602534,-71.0582912
1/17/2016,132286.31,Buffalo Rochester,43.1519085,-77.659047
1/17/2016,3607.37,Buffalo Rochester,43.1519085,-77.659047
1/17/2016,6000013.23,California,36.7014631,-118.7559974
1/17/2016,125541.88,California,36.7014631,-118.7559974
1/17/2016,206778.29,Charlotte,35.2270869,-80.8431268
1/17/2016,2997.36,Charlotte,35.2270869,-80.8431268
1/17/2016,778412.5,Chicago,41.8755616,-87.6244212
1/17/2016,25573.57,Chicago,41.8755616,-87.6244212
1/17/2016,228860.79,Cincinnati Dayton,39.1099604,-84.537681
1/17/2016,9955.8,Cincinnati Dayton,39.1099604,-84.537681
1/17/2016,134604.75,Columbus,39.9622601,-83.0007065
1/17/2016,5244.61,Columbus,39.9622601,-83.0007065
1/17/2016,1164936.06,Dallas Fort Worth,32.58958,-96.9697268
1/17/2016,14648.09,Dallas Fort Worth,32.58958,-96.9697268
1/17/2016,1245174.24,Denver,39.7391428,-104.984696
1/17/2016,22059.78,Denver,39.7391428,-104.984696
1/17/2016,293246.54,Detroit,42.3315509,-83.0466403
1/17/2016,10928.62,Detroit,42.3315509,-83.0466403
1/17/2016,172166.36,Grand Rapids,42.9632405,-85.6678639
1/17/2016,2099.77,Grand Rapids,42.9632405,-85.6678639
1/17/2016,251772.19,Harrisburg Scranton,41.4086874,-75.6621294
1/17/2016,4610.66,Harrisburg Scranton,41.4086874,-75.6621294
1/17/2016,352472.83,Hartford Springfield,42.1184111,-72.8573671
1/17/2016,3834.56,Hartford Springfield,42.1184111,-72.8573671
1/17/2016,1071138.98,Houston,29.7589382,-95.3676974
1/17/2016,11306.09,Houston,29.7589382,-95.3676974
1/17/2016,171404.92,Indianapolis,39.7683331,-86.1583502
1/17/2016,2169.25,Indianapolis,39.7683331,-86.1583502
