Date,TotalVolume,region,lon,lat
3/19/2017,92774.61,Albany,42.6511674,-73.754968
3/19/2017,2763.38,Albany,42.6511674,-73.754968
3/19/2017,460990.81,Atlanta,33.7490987,-84.3901849
3/19/2017,11754.42,Atlanta,33.7490987,-84.3901849
3/19/2017,738956.53,Baltimore Washington,39.2908816,-76.610759
3/19/2017,18537.54,Baltimore Washington,39.2908816,-76.610759
3/19/2017,86727.42,Boise,43.61656,-116.200835
3/19/2017,2665.45,Boise,43.61656,-116.200835
3/19/2017,540540.5,Boston,42.3602534,-71.0582912
3/19/2017,18134.67,Boston,42.3602534,-71.0582912
3/19/2017,151459.46,Buffalo Rochester,43.1519085,-77.659047
3/19/2017,3614.79,Buffalo Rochester,43.1519085,-77.659047
3/19/2017,5328958.01,California,36.7014631,-118.7559974
3/19/2017,209591.02,California,36.7014631,-118.7559974
3/19/2017,206732.76,Charlotte,35.2270869,-80.8431268
3/19/2017,6033.09,Charlotte,35.2270869,-80.8431268
3/19/2017,678898.01,Chicago,41.8755616,-87.6244212
3/19/2017,45989.07,Chicago,41.8755616,-87.6244212
3/19/2017,263837.93,Cincinnati Dayton,39.1099604,-84.537681
3/19/2017,9218.04,Cincinnati Dayton,39.1099604,-84.537681
3/19/2017,136371.39,Columbus,39.9622601,-83.0007065
3/19/2017,7892.34,Columbus,39.9622601,-83.0007065
3/19/2017,1153699.28,Dallas Fort Worth,32.58958,-96.9697268
3/19/2017,26679.37,Dallas Fort Worth,32.58958,-96.9697268
3/19/2017,678002.96,Denver,39.7391428,-104.984696
3/19/2017,50646.59,Denver,39.7391428,-104.984696
3/19/2017,262116.19,Detroit,42.3315509,-83.0466403
3/19/2017,11873.88,Detroit,42.3315509,-83.0466403
3/19/2017,141712.21,Grand Rapids,42.9632405,-85.6678639
3/19/2017,2395.16,Grand Rapids,42.9632405,-85.6678639
3/19/2017,243265.5,Harrisburg Scranton,41.4086874,-75.6621294
3/19/2017,10371.35,Harrisburg Scranton,41.4086874,-75.6621294
3/19/2017,253838.3,Hartford Springfield,42.1184111,-72.8573671
3/19/2017,24796.8,Hartford Springfield,42.1184111,-72.8573671
3/19/2017,1016536.61,Houston,29.7589382,-95.3676974
3/19/2017,50886.04,Houston,29.7589382,-95.3676974
3/19/2017,168330.5,Indianapolis,39.7683331,-86.1583502
3/19/2017,4239.49,Indianapolis,39.7683331,-86.1583502
3/19/2017,138402.06,Jacksonville,30.3321838,-81.655651
3/19/2017,3608.19,Jacksonville,30.3321838,-81.655651
3/19/2017,318004.24,Las Vegas,36.1662859,-115.149225
3/19/2017,17048.64,Las Vegas,36.1662859,-115.149225
3/19/2017,2737872.14,Los Angeles,34.0536834,-118.2427669
3/19/2017,135636.51,Los Angeles,34.0536834,-118.2427669
