Date,TotalVolume,region,lon,lat
8/28/2016,145323.22,Albany,42.6511674,-73.754968
8/28/2016,1922.46,Albany,42.6511674,-73.754968
8/28/2016,539642.66,Atlanta,33.7490987,-84.3901849
8/28/2016,18482.13,Atlanta,33.7490987,-84.3901849
8/28/2016,732545.7,Baltimore Washington,39.2908816,-76.610759
8/28/2016,14070.94,Baltimore Washington,39.2908816,-76.610759
8/28/2016,78599.85,Boise,43.61656,-116.200835
8/28/2016,1835.58,Boise,43.61656,-116.200835
8/28/2016,582023.28,Boston,42.3602534,-71.0582912
8/28/2016,8395.34,Boston,42.3602534,-71.0582912
8/28/2016,114645.7,Buffalo Rochester,43.1519085,-77.659047
8/28/2016,2908.99,Buffalo Rochester,43.1519085,-77.659047
8/28/2016,6696300.05,California,36.7014631,-118.7559974
8/28/2016,175422.72,California,36.7014631,-118.7559974
8/28/2016,187984.8,Charlotte,35.2270869,-80.8431268
8/28/2016,8617.46,Charlotte,35.2270869,-80.8431268
8/28/2016,621715.78,Chicago,41.8755616,-87.6244212
8/28/2016,27637.06,Chicago,41.8755616,-87.6244212
8/28/2016,259143.06,Cincinnati Dayton,39.1099604,-84.537681
8/28/2016,34718.84,Cincinnati Dayton,39.1099604,-84.537681
8/28/2016,168757.98,Columbus,39.9622601,-83.0007065
8/28/2016,10186.67,Columbus,39.9622601,-83.0007065
8/28/2016,1260685.59,Dallas Fort Worth,32.58958,-96.9697268
8/28/2016,34300.17,Dallas Fort Worth,32.58958,-96.9697268
8/28/2016,957464.14,Denver,39.7391428,-104.984696
8/28/2016,11417.18,Denver,39.7391428,-104.984696
8/28/2016,353420.52,Detroit,42.3315509,-83.0466403
8/28/2016,18362.63,Detroit,42.3315509,-83.0466403
8/28/2016,143049.62,Grand Rapids,42.9632405,-85.6678639
8/28/2016,2178.75,Grand Rapids,42.9632405,-85.6678639
8/28/2016,269377.79,Harrisburg Scranton,41.4086874,-75.6621294
8/28/2016,3284.45,Harrisburg Scranton,41.4086874,-75.6621294
8/28/2016,287629.57,Hartford Springfield,42.1184111,-72.8573671
8/28/2016,4688.55,Hartford Springfield,42.1184111,-72.8573671
8/28/2016,1021607.04,Houston,29.7589382,-95.3676974
8/28/2016,46968.92,Houston,29.7589382,-95.3676974
8/28/2016,167401.86,Indianapolis,39.7683331,-86.1583502
8/28/2016,6033.01,Indianapolis,39.7683331,-86.1583502
8/28/2016,177300.14,Jacksonville,30.3321838,-81.655651
8/28/2016,2400.5,Jacksonville,30.3321838,-81.655651
8/28/2016,288423.36,Las Vegas,36.1662859,-115.149225
8/28/2016,8132.79,Las Vegas,36.1662859,-115.149225
8/28/2016,3563268.97,Los Angeles,34.0536834,-118.2427669
8/28/2016,104270.76,Los Angeles,34.0536834,-118.2427669
8/28/2016,82663.2,Louisville,38.2542376,-85.759407
8/28/2016,3998.13,Louisville,38.2542376,-85.759407
8/28/2016,558828.81,Miami Ft Lauderdale,26.0917308,-80.1359398
8/28/2016,3603.58,Miami Ft Lauderdale,26.0917308,-80.1359398
8/28/2016,172757.72,Nashville,36.1622296,-86.7743531
8/28/2016,9481.1,Nashville,36.1622296,-86.7743531
8/28/2016,309238.91,New Orleans,29.9499323,-90.0701156
8/28/2016,3743.27,New Orleans,29.9499323,-90.0701156
8/28/2016,1212399.97,New York,40.7308619,-73.9871558
8/28/2016,19375.8,New York,40.7308619,-73.9871558
8/28/2016,326913.34,Orlando,28.5421097,-81.3790388
8/28/2016,6294.99,Orlando,28.5421097,-81.3790388
8/28/2016,418742.8,Philadelphia,39.9524152,-75.1635755
8/28/2016,6321.4,Philadelphia,39.9524152,-75.1635755
