Date,TotalVolume,region,lon,lat
6/4/2017,84842.97,Albany,42.6511674,-73.754968
6/4/2017,3771.39,Albany,42.6511674,-73.754968
6/4/2017,710038.58,Atlanta,33.7490987,-84.3901849
6/4/2017,20445.39,Atlanta,33.7490987,-84.3901849
6/4/2017,757909.72,Baltimore Washington,39.2908816,-76.610759
6/4/2017,26345.64,Baltimore Washington,39.2908816,-76.610759
6/4/2017,98460.27,Boise,43.61656,-116.200835
6/4/2017,4579.54,Boise,43.61656,-116.200835
6/4/2017,590580.03,Boston,42.3602534,-71.0582912
6/4/2017,22924.67,Boston,42.3602534,-71.0582912
6/4/2017,145203.51,Buffalo Rochester,43.1519085,-77.659047
6/4/2017,5425.35,Buffalo Rochester,43.1519085,-77.659047
6/4/2017,6507093.57,California,36.7014631,-118.7559974
6/4/2017,206419.24,California,36.7014631,-118.7559974
6/4/2017,226422.86,Charlotte,35.2270869,-80.8431268
6/4/2017,7061.26,Charlotte,35.2270869,-80.8431268
6/4/2017,776194.77,Chicago,41.8755616,-87.6244212
6/4/2017,46993.63,Chicago,41.8755616,-87.6244212
6/4/2017,337444.34,Cincinnati Dayton,39.1099604,-84.537681
6/4/2017,12883.22,Cincinnati Dayton,39.1099604,-84.537681
6/4/2017,196391.15,Columbus,39.9622601,-83.0007065
6/4/2017,10383.54,Columbus,39.9622601,-83.0007065
6/4/2017,1325912.38,Dallas Fort Worth,32.58958,-96.9697268
6/4/2017,42392.08,Dallas Fort Worth,32.58958,-96.9697268
6/4/2017,895594.9,Denver,39.7391428,-104.984696
6/4/2017,15024.27,Denver,39.7391428,-104.984696
6/4/2017,361513.16,Detroit,42.3315509,-83.0466403
6/4/2017,14124.57,Detroit,42.3315509,-83.0466403
6/4/2017,162051.09,Grand Rapids,42.9632405,-85.6678639
6/4/2017,1389.65,Grand Rapids,42.9632405,-85.6678639
6/4/2017,247060.03,Harrisburg Scranton,41.4086874,-75.6621294
