Date,TotalVolume,region,lon,lat
7/5/2015,109252.12,Albany,42.6511674,-73.754968
7/5/2015,1573.19,Albany,42.6511674,-73.754968
7/5/2015,562462.33,Atlanta,33.7490987,-84.3901849
7/5/2015,5744.26,Atlanta,33.7490987,-84.3901849
7/5/2015,896298.77,Baltimore Washington,39.2908816,-76.610759
7/5/2015,12480.84,Baltimore Washington,39.2908816,-76.610759
7/5/2015,85044.45,Boise,43.61656,-116.200835
7/5/2015,1594.45,Boise,43.61656,-116.200835
7/5/2015,582909.73,Boston,42.3602534,-71.0582912
7/5/2015,3135.77,Boston,42.3602534,-71.0582912
7/5/2015,140413.9,Buffalo Rochester,43.1519085,-77.659047
7/5/2015,1439.39,Buffalo Rochester,43.1519085,-77.659047
7/5/2015,6718011.83,California,36.7014631,-118.7559974
7/5/2015,135522.65,California,36.7014631,-118.7559974
7/5/2015,216118.9,Charlotte,35.2270869,-80.8431268
7/5/2015,3669.96,Charlotte,35.2270869,-80.8431268
7/5/2015,937317.45,Chicago,41.8755616,-87.6244212
7/5/2015,19704.96,Chicago,41.8755616,-87.6244212
7/5/2015,250626.33,Cincinnati Dayton,39.1099604,-84.537681
7/5/2015,15077.62,Cincinnati Dayton,39.1099604,-84.537681
7/5/2015,173370.68,Columbus,39.9622601,-83.0007065
7/5/2015,5903.4,Columbus,39.9622601,-83.0007065
7/5/2015,1320696.13,Dallas Fort Worth,32.58958,-96.9697268
7/5/2015,13234.04,Dallas Fort Worth,32.58958,-96.9697268
7/5/2015,736913.15,Denver,39.7391428,-104.984696
7/5/2015,33660.46,Denver,39.7391428,-104.984696
7/5/2015,373691.57,Detroit,42.3315509,-83.0466403
7/5/2015,10676.71,Detroit,42.3315509,-83.0466403
7/5/2015,202842.97,Grand Rapids,42.9632405,-85.6678639
7/5/2015,1296.65,Grand Rapids,42.9632405,-85.6678639
7/5/2015,275844.88,Harrisburg Scranton,41.4086874,-75.6621294
7/5/2015,1841.62,Harrisburg Scranton,41.4086874,-75.6621294
7/5/2015,339064.22,Hartford Springfield,42.1184111,-72.8573671
7/5/2015,4295.54,Hartford Springfield,42.1184111,-72.8573671
7/5/2015,1173819.67,Houston,29.7589382,-95.3676974
7/5/2015,12717.2,Houston,29.7589382,-95.3676974
