Date,TotalVolume,region,lon,lat
6/7/2015,122743.06,Albany,42.6511674,-73.754968
6/7/2015,1547.03,Albany,42.6511674,-73.754968
6/7/2015,551009.05,Atlanta,33.7490987,-84.3901849
6/7/2015,4096.05,Atlanta,33.7490987,-84.3901849
6/7/2015,794310.29,Baltimore Washington,39.2908816,-76.610759
6/7/2015,13808.71,Baltimore Washington,39.2908816,-76.610759
6/7/2015,80751.29,Boise,43.61656,-116.200835
6/7/2015,1381.67,Boise,43.61656,-116.200835
6/7/2015,562542.86,Boston,42.3602534,-71.0582912
6/7/2015,3641,Boston,42.3602534,-71.0582912
6/7/2015,130908.11,Buffalo Rochester,43.1519085,-77.659047
6/7/2015,4777.04,Buffalo Rochester,43.1519085,-77.659047
6/7/2015,6374842.9,California,36.7014631,-118.7559974
6/7/2015,114406.15,California,36.7014631,-118.7559974
6/7/2015,199980.3,Charlotte,35.2270869,-80.8431268
6/7/2015,4369.42,Charlotte,35.2270869,-80.8431268
6/7/2015,824216.23,Chicago,41.8755616,-87.6244212
6/7/2015,19636.24,Chicago,41.8755616,-87.6244212
6/7/2015,234981.67,Cincinnati Dayton,39.1099604,-84.537681
6/7/2015,12893.69,Cincinnati Dayton,39.1099604,-84.537681
6/7/2015,187983.88,Columbus,39.9622601,-83.0007065
6/7/2015,6028.43,Columbus,39.9622601,-83.0007065
6/7/2015,1255575.78,Dallas Fort Worth,32.58958,-96.9697268
6/7/2015,9019,Dallas Fort Worth,32.58958,-96.9697268
6/7/2015,782886.63,Denver,39.7391428,-104.984696
6/7/2015,30890.93,Denver,39.7391428,-104.984696
6/7/2015,447813.52,Detroit,42.3315509,-83.0466403
6/7/2015,12366.2,Detroit,42.3315509,-83.0466403
6/7/2015,212599.11,Grand Rapids,42.9632405,-85.6678639
6/7/2015,1083.03,Grand Rapids,42.9632405,-85.6678639
6/7/2015,265638.42,Harrisburg Scranton,41.4086874,-75.6621294
6/7/2015,3485.54,Harrisburg Scranton,41.4086874,-75.6621294
6/7/2015,353474.52,Hartford Springfield,42.1184111,-72.8573671
6/7/2015,3478.25,Hartford Springfield,42.1184111,-72.8573671
6/7/2015,1172177.72,Houston,29.7589382,-95.3676974
6/7/2015,10773.86,Houston,29.7589382,-95.3676974
6/7/2015,155730.59,Indianapolis,39.7683331,-86.1583502
6/7/2015,2005.12,Indianapolis,39.7683331,-86.1583502
6/7/2015,190396.8,Jacksonville,30.3321838,-81.655651
6/7/2015,4115.46,Jacksonville,30.3321838,-81.655651
6/7/2015,335693.08,Las Vegas,36.1662859,-115.149225
6/7/2015,10804.37,Las Vegas,36.1662859,-115.149225
6/7/2015,3261844.41,Los Angeles,34.0536834,-118.2427669
6/7/2015,44034.76,Los Angeles,34.0536834,-118.2427669
6/7/2015,98865.51,Louisville,38.2542376,-85.759407
6/7/2015,2299.74,Louisville,38.2542376,-85.759407
6/7/2015,683877.72,Miami Ft Lauderdale,26.0917308,-80.1359398
6/7/2015,2094.36,Miami Ft Lauderdale,26.0917308,-80.1359398
