Date,TotalVolume,region,lon,lat
11/26/2017,62977,Albany,42.6511674,-73.754968
11/26/2017,2841.29,Albany,42.6511674,-73.754968
11/26/2017,412213,Atlanta,33.7490987,-84.3901849
11/26/2017,11834.89,Atlanta,33.7490987,-84.3901849
11/26/2017,629719,Baltimore Washington,39.2908816,-76.610759
11/26/2017,31688.93,Baltimore Washington,39.2908816,-76.610759
11/26/2017,54681,Boise,43.61656,-116.200835
11/26/2017,2741.2,Boise,43.61656,-116.200835
11/26/2017,423778,Boston,42.3602534,-71.0582912
11/26/2017,21588.38,Boston,42.3602534,-71.0582912
11/26/2017,102658,Buffalo Rochester,43.1519085,-77.659047
11/26/2017,5280.35,Buffalo Rochester,43.1519085,-77.659047
11/26/2017,4392810,California,36.7014631,-118.7559974
11/26/2017,115472.08,California,36.7014631,-118.7559974
11/26/2017,170412,Charlotte,35.2270869,-80.8431268
11/26/2017,8485.97,Charlotte,35.2270869,-80.8431268
11/26/2017,506394,Chicago,41.8755616,-87.6244212
11/26/2017,28513.37,Chicago,41.8755616,-87.6244212
11/26/2017,165103,Cincinnati Dayton,39.1099604,-84.537681
11/26/2017,8466.46,Cincinnati Dayton,39.1099604,-84.537681
11/26/2017,126378,Columbus,39.9622601,-83.0007065
11/26/2017,7737.55,Columbus,39.9622601,-83.0007065
11/26/2017,898548,Dallas Fort Worth,32.58958,-96.9697268
11/26/2017,15521.5,Dallas Fort Worth,32.58958,-96.9697268
11/26/2017,543243,Denver,39.7391428,-104.984696
11/26/2017,17421.87,Denver,39.7391428,-104.984696
11/26/2017,229292,Detroit,42.3315509,-83.0466403
11/26/2017,16341.09,Detroit,42.3315509,-83.0466403
11/26/2017,96700,Grand Rapids,42.9632405,-85.6678639
11/26/2017,6128.58,Grand Rapids,42.9632405,-85.6678639
11/26/2017,191490,Harrisburg Scranton,41.4086874,-75.6621294
11/26/2017,15356.02,Harrisburg Scranton,41.4086874,-75.6621294
11/26/2017,229399,Hartford Springfield,42.1184111,-72.8573671
11/26/2017,11541.99,Hartford Springfield,42.1184111,-72.8573671
11/26/2017,991547,Houston,29.7589382,-95.3676974
11/26/2017,20411.15,Houston,29.7589382,-95.3676974
11/26/2017,115688,Indianapolis,39.7683331,-86.1583502
11/26/2017,7481.64,Indianapolis,39.7683331,-86.1583502
11/26/2017,120001,Jacksonville,30.3321838,-81.655651
11/26/2017,2926.9,Jacksonville,30.3321838,-81.655651
11/26/2017,205033,Las Vegas,36.1662859,-115.149225
11/26/2017,6599.52,Las Vegas,36.1662859,-115.149225
11/26/2017,2153918,Los Angeles,34.0536834,-118.2427669
11/26/2017,59523.55,Los Angeles,34.0536834,-118.2427669
11/26/2017,53796,Louisville,38.2542376,-85.759407
11/26/2017,2510.26,Louisville,38.2542376,-85.759407
11/26/2017,464647,Miami Ft Lauderdale,26.0917308,-80.1359398
11/26/2017,6302.07,Miami Ft Lauderdale,26.0917308,-80.1359398
11/26/2017,159826,Nashville,36.1622296,-86.7743531
11/26/2017,5631.95,Nashville,36.1622296,-86.7743531
11/26/2017,176817,New Orleans,29.9499323,-90.0701156
11/26/2017,4941.8,New Orleans,29.9499323,-90.0701156
11/26/2017,1210256,New York,40.7308619,-73.9871558
11/26/2017,63156,New York,40.7308619,-73.9871558
11/26/2017,272367,Orlando,28.5421097,-81.3790388
11/26/2017,4800.66,Orlando,28.5421097,-81.3790388
11/26/2017,337065,Philadelphia,39.9524152,-75.1635755
11/26/2017,18106.84,Philadelphia,39.9524152,-75.1635755
11/26/2017,929825,Phoenix Tucson,32.1706314,-110.8767957
11/26/2017,11120.24,Phoenix Tucson,32.1706314,-110.8767957
11/26/2017,124119,Pittsburgh,40.4416941,-79.9900861
11/26/2017,9578.39,Pittsburgh,40.4416941,-79.9900861
11/26/2017,336192,Portland,45.5202471,-122.6741949
11/26/2017,32304.55,Portland,45.5202471,-122.6741949
11/26/2017,225495,Raleigh Greensboro,36.080299,-79.758384
11/26/2017,10080.77,Raleigh Greensboro,36.080299,-79.758384
11/26/2017,163351,Richmond Norfolk,37.5675205,-77.4674126
11/26/2017,10285.18,Richmond Norfolk,37.5675205,-77.4674126
11/26/2017,92146,Roanoke,37.274532,-79.96020968
11/26/2017,6698.22,Roanoke,37.274532,-79.96020968
11/26/2017,304942,Sacramento,38.5815719,-121.4943996
11/26/2017,6851.13,Sacramento,38.5815719,-121.4943996
11/26/2017,384465,San Diego,32.7174209,-117.1627714
11/26/2017,11559.98,San Diego,32.7174209,-117.1627714
11/26/2017,630939,San Francisco,37.7647993,-122.4629897
11/26/2017,15701.21,San Francisco,37.7647993,-122.4629897
11/26/2017,322421,Seattle,47.6038321,-122.3300624
11/26/2017,35304.27,Seattle,47.6038321,-122.3300624
11/26/2017,269322,South Carolina,33.6874388,-80.4363743
11/26/2017,12659.93,South Carolina,33.6874388,-80.4363743
11/26/2017,48850,Spokane,47.6579425,-117.4212265
11/26/2017,3284.64,Spokane,47.6579425,-117.4212265
11/26/2017,126244,St Louis,38.6272733,-90.1978889
11/26/2017,5337.53,St Louis,38.6272733,-90.1978889
11/26/2017,44800,Syracuse,43.0481221,-76.1474244
11/26/2017,3420.98,Syracuse,43.0481221,-76.1474244
11/26/2017,295940,Tampa,27.9477595,-82.458444
11/26/2017,5007.93,Tampa,27.9477595,-82.458444
11/26/2017,623094,West Texas New Mexico,26.2711968,-98.3266103
11/26/2017,11191.35,West Texas New Mexico,26.2711968,-98.3266103
